age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,age_group
51,blue-collar,married,primary,no,3754.0,no,yes,cellular,13,aug,202,3,-1,0,unknown,no,adult
41,technician,married,secondary,no,128.0,yes,no,cellular,27,aug,100,2,-1,0,unknown,no,second middle
55,technician,divorced,tertiary,no,0.0,yes,no,unknown,30,may,234,1,-1,0,unknown,no,adult
38,management,divorced,tertiary,no,547.0,yes,no,unknown,14,may,137,4,-1,0,unknown,no,first middle
21,management,single,tertiary,no,243.0,no,yes,cellular,17,jun,181,2,-1,0,unknown,no,young
40,entrepreneur,married,tertiary,no,3571.0,no,no,unknown,9,jun,222,3,-1,0,unknown,no,second middle
39,technician,married,secondary,no,130.0,no,no,cellular,8,jul,202,2,-1,0,unknown,no,first middle
30,blue-collar,married,secondary,no,-529.0,yes,no,cellular,12,may,416,4,-1,0,unknown,no,first middle
28,services,single,secondary,no,1636.0,yes,no,cellular,18,may,97,1,355,2,failure,no,young
50,unemployed,married,secondary,no,297.0,yes,no,cellular,31,jul,29,10,-1,0,unknown,no,adult
32,blue-collar,single,secondary,no,413.0,yes,no,cellular,19,nov,270,1,-1,0,unknown,no,first middle
44,technician,single,secondary,no,285.0,yes,no,cellular,12,may,373,3,-1,0,unknown,no,second middle
47,technician,married,secondary,no,19.0,yes,no,unknown,6,may,105,2,-1,0,unknown,no,second middle
45,management,married,primary,no,44.0,no,no,unknown,11,jun,81,1,-1,0,unknown,no,second middle
48,services,divorced,secondary,no,62.0,yes,no,cellular,8,may,561,1,-1,0,unknown,no,second middle
60,management,married,tertiary,no,79.0,no,no,unknown,11,jun,48,3,-1,0,unknown,no,old
45,blue-collar,married,secondary,no,226.0,no,no,telephone,4,feb,170,2,212,2,failure,no,second middle
31,technician,single,secondary,no,2388.0,no,no,cellular,5,aug,123,1,-1,0,unknown,no,first middle
30,admin.,single,secondary,no,98.0,yes,no,cellular,23,jul,100,5,-1,0,unknown,no,first middle
52,management,married,primary,no,48.0,no,no,unknown,9,jun,135,2,-1,0,unknown,no,adult
31,blue-collar,married,secondary,no,255.0,yes,yes,cellular,18,may,295,1,-1,0,unknown,no,first middle
53,blue-collar,married,secondary,no,2.0,yes,no,unknown,16,may,851,2,-1,0,unknown,no,adult
47,blue-collar,married,primary,no,643.0,yes,no,unknown,20,jun,18,6,-1,0,unknown,no,second middle
57,admin.,married,secondary,no,0.0,yes,no,unknown,15,may,215,2,-1,0,unknown,no,adult
35,self-employed,divorced,secondary,no,3443.0,no,no,cellular,30,jul,409,4,-1,0,unknown,no,first middle
47,unemployed,married,primary,no,2946.0,no,no,unknown,5,jun,60,1,-1,0,unknown,no,second middle
37,management,married,tertiary,no,21.0,yes,no,unknown,29,may,52,2,-1,0,unknown,no,first middle
55,unemployed,married,primary,no,1212.0,no,no,cellular,31,aug,241,1,92,1,failure,no,adult
58,management,married,tertiary,no,2183.0,yes,no,cellular,22,jul,209,1,-1,0,unknown,no,adult
33,entrepreneur,married,secondary,no,135.0,yes,no,cellular,17,apr,114,1,345,2,failure,no,first middle
41,unemployed,divorced,secondary,no,271.0,yes,no,unknown,19,jun,196,2,-1,0,unknown,no,second middle
53,retired,married,secondary,no,303.0,yes,no,unknown,6,may,593,2,-1,0,unknown,no,adult
42,unemployed,married,tertiary,no,0.0,no,no,cellular,8,oct,113,1,-1,0,unknown,no,second middle
52,admin.,married,primary,no,204.0,no,no,cellular,19,aug,123,2,-1,0,unknown,no,adult
42,services,divorced,secondary,no,444.0,no,no,cellular,21,nov,171,1,-1,0,unknown,no,second middle
33,services,single,secondary,no,-27.0,yes,no,unknown,26,may,165,1,-1,0,unknown,no,first middle
44,blue-collar,single,primary,no,287.0,no,no,cellular,29,jan,301,1,-1,0,unknown,no,second middle
53,management,married,tertiary,no,800.0,no,no,cellular,18,nov,90,1,-1,0,unknown,no,adult
47,entrepreneur,married,secondary,no,1481.0,yes,no,cellular,6,may,64,2,364,3,failure,no,second middle
59,admin.,married,secondary,no,1575.0,yes,no,cellular,12,may,301,3,263,11,success,no,adult
40,management,married,tertiary,no,294.0,yes,no,cellular,23,jul,97,5,-1,0,unknown,no,second middle
55,management,married,tertiary,no,154.0,no,no,telephone,11,may,70,2,367,3,failure,no,adult
41,self-employed,single,tertiary,no,3950.0,yes,no,unknown,30,may,96,2,-1,0,unknown,no,second middle
46,blue-collar,married,secondary,no,624.0,yes,no,cellular,16,apr,201,1,-1,0,unknown,no,second middle
35,services,divorced,secondary,no,-504.0,no,no,cellular,10,jul,228,1,-1,0,unknown,no,first middle
46,technician,divorced,secondary,no,111.0,yes,no,cellular,19,nov,178,3,183,2,other,no,second middle
31,blue-collar,married,secondary,no,1131.0,yes,yes,cellular,15,apr,126,1,148,6,failure,no,first middle
49,management,married,tertiary,no,322.0,no,no,cellular,6,aug,72,4,-1,0,unknown,no,second middle
37,technician,married,secondary,no,0.0,yes,no,cellular,16,apr,657,4,149,1,other,no,first middle
41,technician,single,tertiary,no,-89.0,yes,no,cellular,3,feb,195,4,251,4,failure,no,second middle
42,blue-collar,married,secondary,no,3.0,yes,no,unknown,14,may,34,1,-1,0,unknown,no,second middle
34,technician,single,secondary,no,1313.0,no,no,cellular,19,apr,237,4,-1,0,unknown,no,first middle
55,technician,married,secondary,no,462.0,no,no,cellular,11,aug,116,2,-1,0,unknown,no,adult
49,unemployed,married,primary,yes,11.0,yes,no,telephone,31,jul,166,8,-1,0,unknown,no,second middle
59,technician,married,primary,no,3163.0,yes,no,unknown,29,may,240,2,-1,0,unknown,no,adult
26,technician,single,secondary,no,2.0,yes,yes,unknown,15,may,461,1,-1,0,unknown,no,young
43,self-employed,married,tertiary,no,3157.0,no,no,cellular,21,apr,381,2,330,17,other,no,second middle
43,management,married,tertiary,no,-391.0,yes,no,cellular,28,jul,193,8,-1,0,unknown,no,second middle
42,self-employed,married,secondary,no,240.0,yes,no,cellular,4,feb,183,1,189,16,other,no,second middle
73,retired,married,primary,no,508.0,no,no,cellular,14,jun,154,4,97,1,success,no,old
39,services,married,secondary,no,2.0,yes,no,cellular,25,jul,174,10,-1,0,unknown,no,first middle
39,management,married,tertiary,no,1654.0,no,yes,cellular,21,nov,151,1,-1,0,unknown,no,first middle
44,entrepreneur,married,secondary,no,860.0,yes,yes,cellular,6,may,96,2,295,5,failure,no,second middle
30,admin.,single,secondary,no,154.0,yes,no,cellular,21,nov,24,2,-1,0,unknown,no,first middle
32,admin.,married,tertiary,no,281.0,yes,no,unknown,6,may,226,1,-1,0,unknown,no,first middle
57,retired,married,secondary,no,427.0,no,no,cellular,29,jan,246,1,-1,0,unknown,no,adult
55,blue-collar,married,secondary,no,467.0,no,no,cellular,25,aug,129,5,-1,0,unknown,no,adult
24,self-employed,single,tertiary,no,91.0,yes,no,cellular,15,may,134,2,-1,0,unknown,no,young
41,services,married,secondary,no,1319.0,yes,no,cellular,11,may,305,1,-1,0,unknown,no,second middle
39,admin.,married,tertiary,no,259.0,yes,no,unknown,19,may,27,1,-1,0,unknown,no,first middle
52,self-employed,married,secondary,no,-488.0,yes,no,unknown,29,may,322,1,-1,0,unknown,no,adult
28,services,single,secondary,no,60.0,no,yes,cellular,29,jan,248,1,-1,0,unknown,no,young
56,management,married,primary,no,405.0,no,no,cellular,21,jul,251,2,-1,0,unknown,no,adult
33,technician,married,secondary,no,177.0,yes,yes,cellular,12,may,22,8,-1,0,unknown,no,first middle
41,management,married,tertiary,no,-412.0,yes,no,cellular,29,jan,85,1,195,5,other,no,second middle
32,management,married,tertiary,no,282.0,no,no,cellular,22,aug,92,2,-1,0,unknown,no,first middle
28,services,single,secondary,no,373.0,yes,no,cellular,18,may,115,2,-1,0,unknown,no,young
36,management,married,tertiary,no,-92.0,no,yes,cellular,18,nov,196,3,-1,0,unknown,no,first middle
36,blue-collar,married,primary,no,49.0,yes,no,cellular,15,may,232,2,365,5,other,no,first middle
53,housemaid,married,primary,no,0.0,no,no,unknown,24,jun,51,8,-1,0,unknown,no,adult
40,admin.,married,secondary,no,-283.0,no,no,unknown,20,jun,253,2,-1,0,unknown,no,second middle
34,technician,single,secondary,no,1313.0,no,no,cellular,12,aug,176,1,21,6,failure,no,first middle
35,admin.,single,secondary,no,2452.0,yes,no,unknown,5,jun,91,2,-1,0,unknown,no,first middle
55,technician,married,secondary,no,517.0,yes,yes,unknown,19,may,61,4,-1,0,unknown,no,adult
49,management,married,tertiary,no,350.0,no,no,cellular,12,aug,238,6,-1,0,unknown,no,second middle
57,retired,married,primary,no,1623.0,yes,yes,cellular,18,jul,246,1,-1,0,unknown,no,adult
44,blue-collar,single,secondary,no,-435.0,yes,no,unknown,27,may,141,2,-1,0,unknown,no,second middle
57,retired,married,primary,no,333.0,no,no,unknown,22,aug,336,2,-1,0,unknown,no,adult
36,management,married,tertiary,no,3770.0,yes,no,cellular,31,jul,150,4,-1,0,unknown,no,first middle
53,services,divorced,primary,no,778.0,yes,no,cellular,17,apr,221,2,-1,0,unknown,no,adult
25,admin.,single,secondary,no,483.0,no,yes,cellular,30,apr,68,1,86,1,success,no,young
26,unemployed,single,tertiary,no,2170.0,no,no,cellular,3,feb,317,1,-1,0,unknown,no,young
33,management,single,tertiary,no,541.0,yes,yes,unknown,21,may,572,1,-1,0,unknown,no,first middle
33,admin.,married,tertiary,no,205.0,no,no,unknown,1,jul,156,2,-1,0,unknown,no,first middle
29,technician,single,tertiary,no,2269.0,yes,no,cellular,20,apr,53,1,346,1,failure,no,young
34,admin.,divorced,secondary,no,0.0,yes,no,cellular,6,may,153,1,-1,0,unknown,no,first middle
46,services,divorced,secondary,no,973.0,no,no,cellular,2,feb,297,1,-1,0,unknown,no,second middle
25,admin.,married,secondary,no,894.0,yes,no,unknown,28,may,328,1,-1,0,unknown,no,young
57,retired,married,primary,no,-12.0,no,yes,cellular,12,aug,80,8,-1,0,unknown,no,adult
50,management,married,tertiary,no,0.0,no,no,cellular,30,jan,199,1,205,1,failure,no,adult
32,admin.,single,secondary,no,-32.0,no,no,cellular,29,jan,320,1,185,5,other,no,first middle
45,blue-collar,single,primary,no,999.0,no,no,cellular,29,jan,182,2,-1,0,unknown,no,second middle
32,services,married,secondary,no,24.0,yes,yes,cellular,12,may,185,1,-1,0,unknown,no,first middle
34,management,married,tertiary,no,0.0,yes,no,unknown,20,may,150,1,-1,0,unknown,no,first middle
56,blue-collar,married,secondary,no,771.0,yes,yes,unknown,19,jun,254,1,-1,0,unknown,no,adult
49,management,single,tertiary,no,1350.0,yes,yes,cellular,11,may,716,1,-1,0,unknown,no,second middle
54,admin.,married,tertiary,no,19.0,no,no,cellular,26,aug,131,2,-1,0,unknown,no,adult
44,management,single,tertiary,no,709.0,yes,no,cellular,19,nov,54,1,-1,0,unknown,no,second middle
35,blue-collar,single,primary,no,2040.0,no,no,cellular,21,nov,258,1,157,4,failure,no,first middle
31,management,married,tertiary,no,303.0,yes,no,unknown,14,may,143,1,-1,0,unknown,no,first middle
34,management,married,secondary,no,-311.0,yes,no,unknown,27,may,305,2,-1,0,unknown,no,first middle
38,management,single,tertiary,no,690.0,yes,no,unknown,20,may,34,1,-1,0,unknown,no,first middle
56,management,married,tertiary,no,2551.0,yes,no,cellular,17,nov,150,2,-1,0,unknown,no,adult
49,technician,married,secondary,no,-142.0,yes,yes,cellular,23,jul,73,4,-1,0,unknown,no,second middle
44,blue-collar,married,secondary,no,-448.0,yes,no,unknown,18,jun,149,2,-1,0,unknown,no,second middle
33,admin.,married,tertiary,no,99.0,yes,yes,cellular,18,nov,55,2,-1,0,unknown,no,first middle
33,technician,single,secondary,no,18.0,no,no,cellular,22,aug,93,2,-1,0,unknown,no,first middle
29,services,single,secondary,no,37.0,no,yes,cellular,17,jul,309,2,-1,0,unknown,no,young
34,blue-collar,married,primary,no,3868.0,yes,no,cellular,18,may,134,1,350,1,failure,no,first middle
34,admin.,married,secondary,no,260.0,no,no,cellular,28,jan,50,1,-1,0,unknown,no,first middle
55,blue-collar,married,secondary,yes,67.0,no,no,cellular,8,jul,267,2,-1,0,unknown,no,adult
47,technician,divorced,secondary,no,157.0,yes,no,cellular,25,aug,163,8,-1,0,unknown,no,second middle
48,blue-collar,married,secondary,no,1513.0,no,yes,cellular,17,jul,1171,1,-1,0,unknown,no,second middle
36,technician,single,secondary,no,1044.0,yes,no,cellular,20,aug,15,19,-1,0,unknown,no,first middle
34,blue-collar,married,secondary,no,113.0,yes,no,cellular,13,may,16,2,-1,0,unknown,no,first middle
43,blue-collar,married,secondary,no,245.0,yes,no,cellular,16,apr,829,1,-1,0,unknown,no,second middle
55,management,married,tertiary,no,505.0,yes,no,cellular,17,apr,58,1,316,1,other,no,adult
58,admin.,married,secondary,no,92.0,yes,no,unknown,27,may,180,1,-1,0,unknown,no,adult
62,self-employed,married,tertiary,no,3685.0,no,no,cellular,3,feb,181,3,-1,0,unknown,no,old
32,management,married,tertiary,no,1636.0,yes,no,cellular,18,nov,124,1,-1,0,unknown,no,first middle
35,management,married,tertiary,no,0.0,yes,no,cellular,5,may,310,1,-1,0,unknown,no,first middle
33,management,single,tertiary,no,349.0,no,no,cellular,22,aug,182,1,-1,0,unknown,no,first middle
54,technician,married,primary,no,3067.0,yes,no,telephone,29,jul,222,3,-1,0,unknown,no,adult
41,blue-collar,married,secondary,no,338.0,yes,no,unknown,14,may,87,1,-1,0,unknown,no,second middle
58,retired,married,primary,no,282.0,yes,no,cellular,28,jul,40,4,-1,0,unknown,no,adult
34,management,single,tertiary,no,1190.0,no,no,cellular,3,feb,18,7,-1,0,unknown,no,first middle
58,blue-collar,married,primary,no,73.0,no,no,unknown,17,jun,116,1,-1,0,unknown,no,adult
30,technician,married,secondary,no,384.0,no,no,cellular,25,aug,73,3,-1,0,unknown,no,first middle
40,blue-collar,married,primary,no,-388.0,yes,no,cellular,4,may,195,3,340,1,failure,no,second middle
35,management,married,tertiary,no,354.0,no,yes,cellular,9,feb,117,4,12,2,other,no,first middle
37,admin.,single,secondary,no,192.0,yes,no,unknown,23,may,105,2,-1,0,unknown,no,first middle
32,blue-collar,single,secondary,no,70.0,yes,no,unknown,26,may,118,6,-1,0,unknown,no,first middle
33,services,married,secondary,no,22.0,yes,no,unknown,5,may,71,1,-1,0,unknown,no,first middle
48,technician,married,secondary,no,335.0,no,no,unknown,17,jun,214,3,-1,0,unknown,no,second middle
46,blue-collar,divorced,primary,no,2775.0,no,yes,cellular,8,jul,188,1,-1,0,unknown,no,second middle
35,management,single,tertiary,no,592.0,no,yes,unknown,14,may,192,1,-1,0,unknown,no,first middle
32,management,single,tertiary,no,1271.0,yes,no,unknown,20,may,51,1,-1,0,unknown,no,first middle
30,self-employed,single,tertiary,no,48.0,no,no,cellular,27,may,144,2,187,1,failure,no,first middle
46,technician,married,tertiary,no,0.0,no,no,unknown,6,jun,159,1,-1,0,unknown,no,second middle
40,blue-collar,married,secondary,no,737.0,yes,no,unknown,30,may,135,2,-1,0,unknown,no,second middle
60,entrepreneur,married,primary,no,83.0,yes,no,cellular,17,jul,302,2,-1,0,unknown,no,old
28,admin.,single,tertiary,no,1104.0,yes,no,cellular,28,jul,73,7,-1,0,unknown,no,young
27,admin.,single,secondary,no,5.0,yes,no,cellular,17,jul,225,2,-1,0,unknown,no,young
31,blue-collar,single,secondary,no,23.0,no,no,cellular,21,nov,116,1,-1,0,unknown,no,first middle
28,blue-collar,married,secondary,no,1137.0,no,no,cellular,6,feb,129,4,211,3,other,no,young
27,blue-collar,single,secondary,no,181.0,no,no,unknown,13,may,147,1,-1,0,unknown,no,young
41,technician,married,secondary,no,871.0,yes,no,unknown,6,may,145,1,-1,0,unknown,no,second middle
30,services,single,secondary,no,1824.0,yes,no,cellular,21,jul,153,2,-1,0,unknown,no,first middle
52,management,single,tertiary,no,4.0,no,yes,cellular,28,jul,30,9,-1,0,unknown,no,adult
35,admin.,married,secondary,no,421.0,yes,no,cellular,18,nov,350,1,-1,0,unknown,no,first middle
37,housemaid,single,tertiary,no,561.0,no,no,cellular,18,nov,188,1,165,2,failure,no,first middle
37,services,married,secondary,no,1498.0,yes,no,cellular,20,apr,107,1,-1,0,unknown,no,first middle
48,management,divorced,tertiary,no,657.0,no,yes,cellular,29,jan,251,2,-1,0,unknown,no,second middle
38,unemployed,married,secondary,no,0.0,no,no,cellular,24,jul,168,2,-1,0,unknown,no,first middle
35,blue-collar,single,secondary,no,0.0,yes,no,cellular,9,feb,226,3,280,1,other,no,first middle
40,technician,married,secondary,no,192.0,no,no,cellular,7,aug,266,2,-1,0,unknown,no,second middle
42,blue-collar,married,primary,no,803.0,yes,no,unknown,7,may,171,2,-1,0,unknown,no,second middle
51,blue-collar,married,primary,no,1694.0,no,no,cellular,13,aug,186,2,-1,0,unknown,no,adult
40,blue-collar,divorced,primary,no,737.0,yes,yes,unknown,12,may,102,1,-1,0,unknown,no,second middle
51,housemaid,married,secondary,no,174.0,no,no,telephone,29,jul,308,3,-1,0,unknown,no,adult
24,self-employed,single,tertiary,no,931.0,yes,no,unknown,28,may,200,4,-1,0,unknown,no,young
31,technician,married,tertiary,no,95.0,no,no,cellular,21,nov,48,6,-1,0,unknown,no,first middle
41,entrepreneur,married,primary,no,0.0,no,no,unknown,16,jun,630,2,-1,0,unknown,no,second middle
31,blue-collar,married,primary,no,68.0,yes,no,unknown,8,may,226,1,-1,0,unknown,no,first middle
31,management,single,tertiary,no,1308.0,no,no,cellular,22,aug,323,3,-1,0,unknown,no,first middle
52,retired,divorced,primary,no,353.0,no,no,cellular,31,jul,395,4,-1,0,unknown,no,adult
38,blue-collar,married,secondary,no,-40.0,yes,no,unknown,23,may,227,1,-1,0,unknown,no,first middle
31,blue-collar,married,secondary,no,0.0,yes,no,unknown,9,may,133,1,-1,0,unknown,no,first middle
34,admin.,married,secondary,no,-312.0,yes,no,unknown,9,may,232,1,-1,0,unknown,no,first middle
22,student,single,secondary,no,549.0,no,no,cellular,2,sep,154,1,-1,0,unknown,no,young
28,blue-collar,married,secondary,no,1020.0,yes,no,unknown,28,may,251,1,-1,0,unknown,no,young
31,admin.,married,secondary,no,3540.0,yes,no,cellular,21,nov,441,1,-1,0,unknown,no,first middle
32,management,married,tertiary,no,663.0,no,yes,cellular,22,jul,62,3,-1,0,unknown,no,first middle
77,retired,married,primary,no,2590.0,no,no,telephone,15,feb,112,5,94,15,success,no,old
29,services,married,tertiary,no,6.0,yes,no,unknown,28,may,143,2,-1,0,unknown,no,young
34,management,married,tertiary,no,118.0,no,yes,telephone,17,jul,171,3,-1,0,unknown,no,first middle
38,blue-collar,divorced,primary,no,-258.0,yes,no,cellular,14,may,134,2,370,4,other,no,first middle
45,blue-collar,married,secondary,no,-221.0,yes,yes,unknown,3,jun,170,1,-1,0,unknown,no,second middle
40,management,married,secondary,no,2596.0,no,no,unknown,12,jun,236,1,-1,0,unknown,no,second middle
34,blue-collar,married,secondary,no,467.0,yes,no,cellular,13,may,195,2,357,2,failure,no,first middle
30,technician,divorced,secondary,no,3100.0,yes,no,cellular,20,nov,125,1,183,4,failure,no,first middle
56,management,divorced,tertiary,no,722.0,no,no,cellular,19,feb,134,3,94,2,failure,no,adult
50,technician,married,secondary,no,797.0,yes,no,unknown,6,may,354,1,-1,0,unknown,no,adult
53,technician,married,tertiary,no,476.0,yes,no,cellular,28,jan,160,1,-1,0,unknown,no,adult
48,management,married,secondary,no,558.0,no,no,cellular,25,aug,433,6,-1,0,unknown,no,second middle
53,entrepreneur,married,secondary,no,162.0,yes,no,cellular,7,may,270,2,-1,0,unknown,no,adult
27,technician,single,secondary,no,1842.0,yes,yes,cellular,18,may,687,2,300,1,failure,no,young
46,blue-collar,married,secondary,no,2348.0,no,no,cellular,17,nov,182,1,-1,0,unknown,no,second middle
54,retired,married,primary,no,11.0,yes,yes,cellular,18,aug,48,10,-1,0,unknown,no,adult
36,blue-collar,married,secondary,no,2103.0,no,yes,unknown,26,jun,71,1,-1,0,unknown,no,first middle
31,technician,single,tertiary,no,967.0,no,no,cellular,21,nov,210,3,-1,0,unknown,no,first middle
58,technician,married,secondary,no,116.0,no,no,unknown,16,jun,580,3,-1,0,unknown,no,adult
48,services,divorced,primary,no,2805.0,no,yes,cellular,23,jul,212,2,-1,0,unknown,no,second middle
29,services,married,secondary,no,1386.0,yes,no,unknown,28,may,166,1,-1,0,unknown,no,young
57,management,divorced,secondary,no,0.0,no,no,cellular,27,mar,102,1,-1,0,unknown,no,adult
37,admin.,married,secondary,no,0.0,yes,no,cellular,22,jul,185,1,-1,0,unknown,no,first middle
53,management,married,secondary,no,90.0,yes,no,telephone,20,apr,67,5,-1,0,unknown,no,adult
58,management,married,secondary,no,37.0,no,no,cellular,18,aug,84,11,-1,0,unknown,no,adult
33,admin.,married,secondary,no,7.0,yes,no,cellular,17,apr,612,1,148,1,failure,no,first middle
38,management,married,tertiary,no,676.0,no,no,cellular,15,may,59,3,-1,0,unknown,no,first middle
28,blue-collar,single,secondary,no,3817.0,yes,no,cellular,4,may,528,3,-1,0,unknown,no,young
28,admin.,single,secondary,no,144.0,no,yes,cellular,8,jul,136,1,-1,0,unknown,no,young
37,management,single,tertiary,no,230.0,yes,yes,cellular,2,feb,120,2,272,1,failure,no,first middle
27,management,single,tertiary,yes,0.0,yes,no,unknown,19,may,352,1,-1,0,unknown,no,young
36,technician,married,tertiary,no,1109.0,no,no,cellular,13,aug,328,2,-1,0,unknown,no,first middle
53,services,married,secondary,no,2925.0,yes,no,unknown,15,may,1392,4,-1,0,unknown,no,adult
26,services,single,secondary,no,397.0,no,no,cellular,29,jan,268,1,-1,0,unknown,no,young
59,unemployed,single,secondary,no,865.0,no,no,cellular,4,feb,1086,1,-1,0,unknown,no,adult
31,technician,single,secondary,no,816.0,no,no,cellular,9,jun,100,2,-1,0,unknown,no,first middle
59,management,married,primary,no,396.0,yes,no,unknown,2,jun,72,3,-1,0,unknown,no,adult
40,blue-collar,divorced,secondary,no,0.0,yes,no,unknown,6,may,121,2,-1,0,unknown,no,second middle
27,technician,married,secondary,no,241.0,no,yes,unknown,26,feb,889,1,-1,0,unknown,no,young
32,services,married,secondary,no,243.0,yes,yes,unknown,6,may,144,1,-1,0,unknown,no,first middle
42,entrepreneur,married,tertiary,no,233.0,no,no,cellular,5,feb,446,1,-1,0,unknown,no,second middle
43,services,married,secondary,no,43.0,yes,no,cellular,18,may,199,1,-1,0,unknown,no,second middle
53,self-employed,married,tertiary,no,290.0,no,yes,cellular,24,jul,303,3,-1,0,unknown,no,adult
30,services,single,secondary,no,101.0,yes,no,cellular,19,nov,85,2,-1,0,unknown,no,first middle
53,admin.,divorced,secondary,no,1151.0,yes,no,unknown,5,may,412,1,-1,0,unknown,no,adult
53,technician,divorced,secondary,no,45.0,no,no,unknown,28,may,171,6,-1,0,unknown,no,adult
57,management,married,tertiary,no,1410.0,yes,no,cellular,10,jul,185,1,-1,0,unknown,no,adult
33,technician,married,secondary,no,1234.0,no,no,telephone,9,nov,61,1,-1,0,unknown,no,first middle
38,technician,married,secondary,no,2767.0,yes,no,cellular,21,nov,711,2,-1,0,unknown,no,first middle
42,management,divorced,secondary,no,-272.0,no,no,cellular,8,jul,186,1,-1,0,unknown,no,second middle
32,blue-collar,single,secondary,no,1036.0,yes,yes,unknown,30,may,62,2,-1,0,unknown,no,first middle
41,technician,married,secondary,no,1043.0,yes,yes,unknown,14,may,225,1,-1,0,unknown,no,second middle
35,technician,married,tertiary,no,1473.0,yes,no,unknown,12,may,84,3,-1,0,unknown,no,first middle
48,entrepreneur,married,secondary,no,183.0,yes,no,unknown,3,jun,203,9,-1,0,unknown,no,second middle
24,management,single,secondary,no,86.0,no,no,unknown,2,jun,1075,2,-1,0,unknown,no,young
59,blue-collar,married,secondary,no,0.0,yes,no,unknown,20,may,217,4,-1,0,unknown,no,adult
45,blue-collar,married,primary,no,2388.0,no,no,cellular,11,aug,317,2,-1,0,unknown,no,second middle
39,admin.,divorced,secondary,no,160.0,yes,no,cellular,5,aug,156,1,-1,0,unknown,no,first middle
46,management,married,tertiary,no,385.0,yes,no,unknown,29,may,52,4,-1,0,unknown,no,second middle
38,entrepreneur,married,tertiary,no,4.0,yes,no,cellular,16,jul,158,1,-1,0,unknown,no,first middle
30,management,single,tertiary,no,119.0,no,no,cellular,28,jan,430,1,-1,0,unknown,no,first middle
52,technician,married,tertiary,no,0.0,no,yes,cellular,5,aug,409,1,-1,0,unknown,no,adult
42,management,divorced,tertiary,no,742.0,yes,no,unknown,5,may,58,3,-1,0,unknown,no,second middle
46,self-employed,divorced,secondary,no,0.0,no,no,unknown,10,aug,6,1,-1,0,unknown,no,second middle
33,management,single,tertiary,no,1724.0,no,no,cellular,3,feb,252,6,-1,0,unknown,no,first middle
52,retired,married,secondary,no,0.0,no,no,cellular,22,aug,351,5,-1,0,unknown,no,adult
49,self-employed,married,tertiary,no,503.0,yes,no,cellular,6,feb,310,4,200,1,failure,no,second middle
59,management,single,tertiary,no,68.0,yes,no,unknown,28,may,176,2,-1,0,unknown,no,adult
26,technician,single,tertiary,no,192.0,yes,no,unknown,15,may,477,1,-1,0,unknown,no,young
41,management,married,tertiary,no,15.0,no,no,unknown,20,jun,13,5,-1,0,unknown,no,second middle
41,blue-collar,married,secondary,no,2157.0,yes,no,unknown,14,may,154,2,-1,0,unknown,no,second middle
39,technician,married,secondary,no,3494.0,yes,no,cellular,19,nov,139,1,92,4,failure,no,first middle
27,housemaid,married,primary,no,275.0,yes,no,cellular,14,may,196,2,-1,0,unknown,no,young
47,self-employed,married,secondary,no,318.0,no,no,cellular,21,nov,83,1,-1,0,unknown,no,second middle
52,retired,married,tertiary,no,350.0,no,yes,cellular,9,jul,156,1,-1,0,unknown,no,adult
37,technician,married,secondary,no,588.0,yes,no,cellular,14,aug,65,4,-1,0,unknown,no,first middle
38,blue-collar,married,secondary,no,2008.0,yes,no,cellular,18,nov,354,1,-1,0,unknown,no,first middle
42,technician,single,tertiary,no,35.0,yes,yes,cellular,17,nov,38,1,115,5,other,no,second middle
41,technician,married,secondary,no,2152.0,no,no,cellular,30,sep,134,1,121,1,other,no,second middle
46,entrepreneur,married,secondary,no,122.0,no,no,cellular,6,feb,1047,2,1,7,failure,no,second middle
40,services,divorced,secondary,no,160.0,no,no,cellular,14,jul,123,3,-1,0,unknown,no,second middle
41,student,single,secondary,no,1934.0,yes,no,cellular,21,nov,162,2,-1,0,unknown,no,second middle
60,retired,married,tertiary,no,0.0,yes,no,unknown,13,may,34,4,-1,0,unknown,no,old
59,retired,married,secondary,no,613.0,no,no,cellular,19,aug,75,2,-1,0,unknown,no,adult
59,retired,married,primary,no,574.0,no,no,cellular,18,aug,197,6,-1,0,unknown,no,adult
28,blue-collar,single,primary,no,0.0,yes,yes,unknown,3,jun,380,4,-1,0,unknown,no,young
45,admin.,single,secondary,no,341.0,yes,yes,cellular,5,may,77,2,-1,0,unknown,no,second middle
31,blue-collar,divorced,primary,no,158.0,yes,no,unknown,28,may,157,1,-1,0,unknown,no,first middle
31,unemployed,single,tertiary,no,1489.0,yes,no,cellular,3,feb,678,1,-1,0,unknown,no,first middle
46,management,married,secondary,no,2911.0,no,no,telephone,7,jul,41,9,-1,0,unknown,no,second middle
51,self-employed,married,secondary,no,1178.0,no,no,cellular,6,aug,530,2,-1,0,unknown,no,adult
37,admin.,married,secondary,no,96.0,no,no,cellular,5,feb,102,1,182,3,success,no,first middle
31,blue-collar,single,secondary,yes,-575.0,yes,no,unknown,2,jun,153,9,-1,0,unknown,no,first middle
38,blue-collar,married,primary,no,3419.0,yes,no,unknown,20,jun,324,5,-1,0,unknown,no,first middle
39,technician,single,secondary,no,1104.0,no,no,cellular,20,nov,333,2,105,2,success,no,first middle
